Customer,date,Consumption Category,Time,value
11,25-Jul-10,GG,0:30,0.0
11,26-Jul-10,GC,0:30,0.725
11,26-Jul-10,GG,0:30,0.0
11,27-Jul-10,GC,0:30,0.155
11,27-Jul-10,GG,0:30,0.0
11,28-Jul-10,GC,0:30,0.148
11,28-Jul-10,GG,0:30,0.0
11,29-Jul-10,GC,0:30,0.278
11,29-Jul-10,GG,0:30,0.0
11,30-Jul-10,GC,0:30,0.091
11,30-Jul-10,GG,0:30,0.0
11,31-Jul-10,GC,0:30,0.108
11,31-Jul-10,GG,0:30,0.0
11,1-Aug-10,GC,0:30,0.77
11,1-Aug-10,GG,0:30,0.0
11,2-Aug-10,GC,0:30,0.109
11,2-Aug-10,GG,0:30,0.0
11,3-Aug-10,GC,0:30,0.141
11,3-Aug-10,GG,0:30,0.0
11,4-Aug-10,GC,0:30,0.67
11,4-Aug-10,GG,0:30,0.0
11,5-Aug-10,GC,0:30,0.603
11,5-Aug-10,GG,0:30,0.0
11,6-Aug-10,GC,0:30,0.252
11,6-Aug-10,GG,0:30,0.0
11,7-Aug-10,GC,0:30,0.144
11,7-Aug-10,GG,0:30,0.0
11,8-Aug-10,GC,0:30,0.682
11,8-Aug-10,GG,0:30,0.0
11,9-Aug-10,GC,0:30,0.123
11,9-Aug-10,GG,0:30,0.0
11,10-Aug-10,GC,0:30,0.261
11,10-Aug-10,GG,0:30,0.0
11,11-Aug-10,GC,0:30,0.236
11,11-Aug-10,GG,0:30,0.0
11,12-Aug-10,GC,0:30,0.143
11,12-Aug-10,GG,0:30,0.0
11,13-Aug-10,GC,0:30,0.561
11,13-Aug-10,GG,0:30,0.0
11,14-Aug-10,GC,0:30,0.134
11,14-Aug-10,GG,0:30,0.0
11,15-Aug-10,GC,0:30,0.091
11,15-Aug-10,GG,0:30,0.0
11,16-Aug-10,GC,0:30,0.099
11,16-Aug-10,GG,0:30,0.0
11,17-Aug-10,GC,0:30,0.101
11,17-Aug-10,GG,0:30,0.0
11,18-Aug-10,GC,0:30,0.088
11,18-Aug-10,GG,0:30,0.0
11,19-Aug-10,GC,0:30,0.177
11,19-Aug-10,GG,0:30,0.0
11,20-Aug-10,GC,0:30,0.1
11,20-Aug-10,GG,0:30,0.0
11,21-Aug-10,GC,0:30,0.09
11,21-Aug-10,GG,0:30,0.0
11,22-Aug-10,GC,0:30,0.098
11,22-Aug-10,GG,0:30,0.0
11,23-Aug-10,GC,0:30,0.072
11,23-Aug-10,GG,0:30,0.0
11,24-Aug-10,GC,0:30,0.085
11,24-Aug-10,GG,0:30,0.0
11,25-Aug-10,GC,0:30,0.093
11,25-Aug-10,GG,0:30,0.0
11,26-Aug-10,GC,0:30,0.097
11,26-Aug-10,GG,0:30,0.0
11,27-Aug-10,GC,0:30,0.186
11,27-Aug-10,GG,0:30,0.0
11,28-Aug-10,GC,0:30,0.097
11,28-Aug-10,GG,0:30,0.0
11,29-Aug-10,GC,0:30,0.164
11,29-Aug-10,GG,0:30,0.0
11,30-Aug-10,GC,0:30,0.081
11,30-Aug-10,GG,0:30,0.0
11,31-Aug-10,GC,0:30,0.125
11,31-Aug-10,GG,0:30,0.0
11,1-Sep-10,GC,0:30,0.1
11,1-Sep-10,GG,0:30,0.0
11,2-Sep-10,GC,0:30,0.147
11,2-Sep-10,GG,0:30,0.0
11,3-Sep-10,GC,0:30,0.493
11,3-Sep-10,GG,0:30,0.0
11,4-Sep-10,GC,0:30,0.075
11,4-Sep-10,GG,0:30,0.0
11,5-Sep-10,GC,0:30,0.794
11,5-Sep-10,GG,0:30,0.0
11,6-Sep-10,GC,0:30,0.2
11,6-Sep-10,GG,0:30,0.0
11,7-Sep-10,GC,0:30,0.089
11,7-Sep-10,GG,0:30,0.0
11,8-Sep-10,GC,0:30,0.089
11,8-Sep-10,GG,0:30,0.0
11,9-Sep-10,GC,0:30,0.266
11,9-Sep-10,GG,0:30,0.0
11,10-Sep-10,GC,0:30,0.12
11,10-Sep-10,GG,0:30,0.0
11,11-Sep-10,GC,0:30,0.117
11,11-Sep-10,GG,0:30,0.0
11,12-Sep-10,GC,0:30,0.112
11,12-Sep-10,GG,0:30,0.0
11,13-Sep-10,GC,0:30,0.113
11,13-Sep-10,GG,0:30,0.0
11,14-Sep-10,GC,0:30,0.155
11,14-Sep-10,GG,0:30,0.0
11,15-Sep-10,GC,0:30,0.325
11,15-Sep-10,GG,0:30,0.0
11,16-Sep-10,GC,0:30,0.09
11,16-Sep-10,GG,0:30,0.0
11,17-Sep-10,GC,0:30,0.114
11,17-Sep-10,GG,0:30,0.0
11,18-Sep-10,GC,0:30,0.101
11,18-Sep-10,GG,0:30,0.0
11,19-Sep-10,GC,0:30,0.115
11,19-Sep-10,GG,0:30,0.0
11,20-Sep-10,GC,0:30,0.121
11,20-Sep-10,GG,0:30,0.0
11,21-Sep-10,GC,0:30,0.169
11,21-Sep-10,GG,0:30,0.0
11,22-Sep-10,GC,0:30,0.104
11,22-Sep-10,GG,0:30,0.0
11,23-Sep-10,GC,0:30,0.135
11,23-Sep-10,GG,0:30,0.0
11,24-Sep-10,GC,0:30,0.154
11,24-Sep-10,GG,0:30,0.0
11,25-Sep-10,GC,0:30,0.095
11,25-Sep-10,GG,0:30,0.0
11,26-Sep-10,GC,0:30,0.229
11,26-Sep-10,GG,0:30,0.0
11,27-Sep-10,GC,0:30,0.114
11,27-Sep-10,GG,0:30,0.0
11,28-Sep-10,GC,0:30,0.118
11,28-Sep-10,GG,0:30,0.0
11,29-Sep-10,GC,0:30,0.151
11,29-Sep-10,GG,0:30,0.0
11,30-Sep-10,GC,0:30,0.11
11,30-Sep-10,GG,0:30,0.0
11,1-Oct-10,GC,0:30,0.113
11,1-Oct-10,GG,0:30,0.0
11,2-Oct-10,GC,0:30,0.381
11,2-Oct-10,GG,0:30,0.0
11,3-Oct-10,GC,0:30,0.092
11,3-Oct-10,GG,0:30,0.0
11,4-Oct-10,GC,0:30,0.122
11,4-Oct-10,GG,0:30,0.0
11,5-Oct-10,GC,0:30,0.097
11,5-Oct-10,GG,0:30,0.0
11,6-Oct-10,GC,0:30,0.114
11,6-Oct-10,GG,0:30,0.0
11,7-Oct-10,GC,0:30,0.076
11,7-Oct-10,GG,0:30,0.0
11,8-Oct-10,GC,0:30,0.089
11,8-Oct-10,GG,0:30,0.0
11,9-Oct-10,GC,0:30,0.097
11,9-Oct-10,GG,0:30,0.0
11,10-Oct-10,GC,0:30,0.117
11,10-Oct-10,GG,0:30,0.0
11,11-Oct-10,GC,0:30,0.097
11,11-Oct-10,GG,0:30,0.0
11,12-Oct-10,GC,0:30,0.463
11,12-Oct-10,GG,0:30,0.0
11,13-Oct-10,GC,0:30,0.159
11,13-Oct-10,GG,0:30,0.0
11,14-Oct-10,GC,0:30,0.157
11,14-Oct-10,GG,0:30,0.0
11,15-Oct-10,GC,0:30,0.127
11,15-Oct-10,GG,0:30,0.0
11,16-Oct-10,GC,0:30,0.592
11,16-Oct-10,GG,0:30,0.0
11,17-Oct-10,GC,0:30,0.354
11,17-Oct-10,GG,0:30,0.0
11,18-Oct-10,GC,0:30,0.13
11,18-Oct-10,GG,0:30,0.0
11,19-Oct-10,GC,0:30,0.096
11,19-Oct-10,GG,0:30,0.0
11,20-Oct-10,GC,0:30,0.172
11,20-Oct-10,GG,0:30,0.0
11,21-Oct-10,GC,0:30,0.122
11,21-Oct-10,GG,0:30,0.0
11,22-Oct-10,GC,0:30,0.105
11,22-Oct-10,GG,0:30,0.0
11,23-Oct-10,GC,0:30,0.553
11,23-Oct-10,GG,0:30,0.0
11,24-Oct-10,GC,0:30,0.83
11,24-Oct-10,GG,0:30,0.0
11,25-Oct-10,GC,0:30,0.12
11,25-Oct-10,GG,0:30,0.0
11,26-Oct-10,GC,0:30,0.124
11,26-Oct-10,GG,0:30,0.0
11,27-Oct-10,GC,0:30,0.153
11,27-Oct-10,GG,0:30,0.0
11,28-Oct-10,GC,0:30,0.123
11,28-Oct-10,GG,0:30,0.0
11,29-Oct-10,GC,0:30,0.281
11,29-Oct-10,GG,0:30,0.0
11,30-Oct-10,GC,0:30,0.162
11,30-Oct-10,GG,0:30,0.0
11,31-Oct-10,GC,0:30,0.12
11,31-Oct-10,GG,0:30,0.0
11,1-Nov-10,GC,0:30,0.131
11,1-Nov-10,GG,0:30,0.0
11,2-Nov-10,GC,0:30,0.181
11,2-Nov-10,GG,0:30,0.0
11,3-Nov-10,GC,0:30,0.328
11,3-Nov-10,GG,0:30,0.0
11,4-Nov-10,GC,0:30,0.759
11,4-Nov-10,GG,0:30,0.0
11,5-Nov-10,GC,0:30,0.125
11,5-Nov-10,GG,0:30,0.0
11,6-Nov-10,GC,0:30,0.407
11,6-Nov-10,GG,0:30,0.0
11,7-Nov-10,GC,0:30,0.103
11,7-Nov-10,GG,0:30,0.0
11,8-Nov-10,GC,0:30,0.09
11,8-Nov-10,GG,0:30,0.0
11,9-Nov-10,GC,0:30,0.119
11,9-Nov-10,GG,0:30,0.0
11,10-Nov-10,GC,0:30,0.12
11,10-Nov-10,GG,0:30,0.0
11,11-Nov-10,GC,0:30,0.154
11,11-Nov-10,GG,0:30,0.0
11,12-Nov-10,GC,0:30,0.161
11,12-Nov-10,GG,0:30,0.0
11,13-Nov-10,GC,0:30,0.147
11,13-Nov-10,GG,0:30,0.0
11,14-Nov-10,GC,0:30,0.114
11,14-Nov-10,GG,0:30,0.0
11,15-Nov-10,GC,0:30,0.141
11,15-Nov-10,GG,0:30,0.0
11,16-Nov-10,GC,0:30,0.207
11,16-Nov-10,GG,0:30,0.0
11,17-Nov-10,GC,0:30,0.129
11,17-Nov-10,GG,0:30,0.0
11,18-Nov-10,GC,0:30,0.196
11,18-Nov-10,GG,0:30,0.0
11,19-Nov-10,GC,0:30,0.271
11,19-Nov-10,GG,0:30,0.0
11,20-Nov-10,GC,0:30,0.146
11,20-Nov-10,GG,0:30,0.0
11,21-Nov-10,GC,0:30,0.107
11,21-Nov-10,GG,0:30,0.0
11,22-Nov-10,GC,0:30,0.125
11,22-Nov-10,GG,0:30,0.0
11,23-Nov-10,GC,0:30,0.136
11,23-Nov-10,GG,0:30,0.0
11,24-Nov-10,GC,0:30,0.141
11,24-Nov-10,GG,0:30,0.0
11,25-Nov-10,GC,0:30,0.152
11,25-Nov-10,GG,0:30,0.0
11,26-Nov-10,GC,0:30,0.114
11,26-Nov-10,GG,0:30,0.0
11,27-Nov-10,GC,0:30,0.238
11,27-Nov-10,GG,0:30,0.0
11,28-Nov-10,GC,0:30,0.126
11,28-Nov-10,GG,0:30,0.0
11,29-Nov-10,GC,0:30,0.147
11,29-Nov-10,GG,0:30,0.0
11,30-Nov-10,GC,0:30,0.125
11,30-Nov-10,GG,0:30,0.0
11,1-Dec-10,GC,0:30,0.126
11,1-Dec-10,GG,0:30,0.0
11,2-Dec-10,GC,0:30,0.145
11,2-Dec-10,GG,0:30,0.0
11,3-Dec-10,GC,0:30,0.234
11,3-Dec-10,GG,0:30,0.0
11,4-Dec-10,GC,0:30,0.234
11,4-Dec-10,GG,0:30,0.0
11,5-Dec-10,GC,0:30,0.165
11,5-Dec-10,GG,0:30,0.0
11,6-Dec-10,GC,0:30,0.11
11,6-Dec-10,GG,0:30,0.0
11,7-Dec-10,GC,0:30,0.141
11,7-Dec-10,GG,0:30,0.0
11,8-Dec-10,GC,0:30,0.155
11,8-Dec-10,GG,0:30,0.0
11,9-Dec-10,GC,0:30,0.129
11,9-Dec-10,GG,0:30,0.0
11,10-Dec-10,GC,0:30,0.48
11,10-Dec-10,GG,0:30,0.0
11,11-Dec-10,GC,0:30,0.14
11,11-Dec-10,GG,0:30,0.0
11,12-Dec-10,GC,0:30,0.473
11,12-Dec-10,GG,0:30,0.0
11,13-Dec-10,GC,0:30,0.123
11,13-Dec-10,GG,0:30,0.0
11,14-Dec-10,GC,0:30,0.146
11,14-Dec-10,GG,0:30,0.0
11,15-Dec-10,GC,0:30,0.186
11,15-Dec-10,GG,0:30,0.0
11,16-Dec-10,GC,0:30,0.161
11,16-Dec-10,GG,0:30,0.0
11,17-Dec-10,GC,0:30,0.137
11,17-Dec-10,GG,0:30,0.0
11,18-Dec-10,GC,0:30,0.262
11,18-Dec-10,GG,0:30,0.0
11,19-Dec-10,GC,0:30,0.22
11,19-Dec-10,GG,0:30,0.0
11,20-Dec-10,GC,0:30,0.339
11,20-Dec-10,GG,0:30,0.0
11,21-Dec-10,GC,0:30,0.254
11,21-Dec-10,GG,0:30,0.0
11,22-Dec-10,GC,0:30,0.158
11,22-Dec-10,GG,0:30,0.0
11,23-Dec-10,GC,0:30,0.801
11,23-Dec-10,GG,0:30,0.0
11,24-Dec-10,GC,0:30,0.142
11,24-Dec-10,GG,0:30,0.0
11,25-Dec-10,GC,0:30,0.175
11,25-Dec-10,GG,0:30,0.0
11,26-Dec-10,GC,0:30,0.753
11,26-Dec-10,GG,0:30,0.0
11,27-Dec-10,GC,0:30,0.169
11,27-Dec-10,GG,0:30,0.0
11,28-Dec-10,GC,0:30,0.167
11,28-Dec-10,GG,0:30,0.0
11,29-Dec-10,GC,0:30,0.119
11,29-Dec-10,GG,0:30,0.0
11,30-Dec-10,GC,0:30,0.148
11,30-Dec-10,GG,0:30,0.0
11,31-Dec-10,GC,0:30,0.757
11,31-Dec-10,GG,0:30,0.0
11,1-Jan-11,GC,0:30,0.551
11,1-Jan-11,GG,0:30,0.0
11,2-Jan-11,GC,0:30,0.163
11,2-Jan-11,GG,0:30,0.0
11,3-Jan-11,GC,0:30,0.168
11,3-Jan-11,GG,0:30,0.0
11,4-Jan-11,GC,0:30,0.158
11,4-Jan-11,GG,0:30,0.0
11,5-Jan-11,GC,0:30,0.284
11,5-Jan-11,GG,0:30,0.0
11,6-Jan-11,GC,0:30,0.14
11,6-Jan-11,GG,0:30,0.0
11,7-Jan-11,GC,0:30,0.242
11,7-Jan-11,GG,0:30,0.0
11,8-Jan-11,GC,0:30,0.254
11,8-Jan-11,GG,0:30,0.0
11,9-Jan-11,GC,0:30,0.298
11,9-Jan-11,GG,0:30,0.0
11,10-Jan-11,GC,0:30,0.138
11,10-Jan-11,GG,0:30,0.0
11,11-Jan-11,GC,0:30,0.173
11,11-Jan-11,GG,0:30,0.0
11,12-Jan-11,GC,0:30,0.134
11,12-Jan-11,GG,0:30,0.0
11,13-Jan-11,GC,0:30,0.155
11,13-Jan-11,GG,0:30,0.0
11,14-Jan-11,GC,0:30,0.162
11,14-Jan-11,GG,0:30,0.0
11,15-Jan-11,GC,0:30,0.182
11,15-Jan-11,GG,0:30,0.0
11,16-Jan-11,GC,0:30,0.69
11,16-Jan-11,GG,0:30,0.0
11,17-Jan-11,GC,0:30,0.122
11,17-Jan-11,GG,0:30,0.0
11,18-Jan-11,GC,0:30,0.149
11,18-Jan-11,GG,0:30,0.0
11,19-Jan-11,GC,0:30,0.226
11,19-Jan-11,GG,0:30,0.0
11,20-Jan-11,GC,0:30,0.224
11,20-Jan-11,GG,0:30,0.0
11,21-Jan-11,GC,0:30,0.798
11,21-Jan-11,GG,0:30,0.0
11,22-Jan-11,GC,0:30,0.207
11,22-Jan-11,GG,0:30,0.0
11,23-Jan-11,GC,0:30,0.713
11,23-Jan-11,GG,0:30,0.0
11,24-Jan-11,GC,0:30,0.384
11,24-Jan-11,GG,0:30,0.0
11,25-Jan-11,GC,0:30,0.731
11,25-Jan-11,GG,0:30,0.0
11,26-Jan-11,GC,0:30,0.209
11,26-Jan-11,GG,0:30,0.0
11,27-Jan-11,GC,0:30,0.124
11,27-Jan-11,GG,0:30,0.0
11,28-Jan-11,GC,0:30,0.737
11,28-Jan-11,GG,0:30,0.0
11,29-Jan-11,GC,0:30,0.116
11,29-Jan-11,GG,0:30,0.0
11,30-Jan-11,GC,0:30,0.161
11,30-Jan-11,GG,0:30,0.0
11,31-Jan-11,GC,0:30,0.201
11,31-Jan-11,GG,0:30,0.0
11,1-Feb-11,GC,0:30,0.102
11,1-Feb-11,GG,0:30,0.0
11,2-Feb-11,GC,0:30,0.167
11,2-Feb-11,GG,0:30,0.0
11,3-Feb-11,GC,0:30,0.267
11,3-Feb-11,GG,0:30,0.0
11,4-Feb-11,GC,0:30,0.174
11,4-Feb-11,GG,0:30,0.0
11,5-Feb-11,GC,0:30,0.196
11,5-Feb-11,GG,0:30,0.0
11,6-Feb-11,GC,0:30,0.117
11,6-Feb-11,GG,0:30,0.0
11,7-Feb-11,GC,0:30,0.155
11,7-Feb-11,GG,0:30,0.0
11,8-Feb-11,GC,0:30,0.135
11,8-Feb-11,GG,0:30,0.0
11,9-Feb-11,GC,0:30,0.159
11,9-Feb-11,GG,0:30,0.0
11,10-Feb-11,GC,0:30,0.11
11,10-Feb-11,GG,0:30,0.0
11,11-Feb-11,GC,0:30,0.097
11,11-Feb-11,GG,0:30,0.0
11,12-Feb-11,GC,0:30,0.177
11,12-Feb-11,GG,0:30,0.0
11,13-Feb-11,GC,0:30,0.157
11,13-Feb-11,GG,0:30,0.0
11,14-Feb-11,GC,0:30,0.133
11,14-Feb-11,GG,0:30,0.0
11,15-Feb-11,GC,0:30,0.107
11,15-Feb-11,GG,0:30,0.0
11,16-Feb-11,GC,0:30,0.121
11,16-Feb-11,GG,0:30,0.0
11,17-Feb-11,GC,0:30,0.097
11,17-Feb-11,GG,0:30,0.0
11,18-Feb-11,GC,0:30,0.113
11,18-Feb-11,GG,0:30,0.0
11,19-Feb-11,GC,0:30,0.154
11,19-Feb-11,GG,0:30,0.0
11,20-Feb-11,GC,0:30,0.128
11,20-Feb-11,GG,0:30,0.0
11,21-Feb-11,GC,0:30,0.118
11,21-Feb-11,GG,0:30,0.0
11,22-Feb-11,GC,0:30,0.095
11,22-Feb-11,GG,0:30,0.0
11,23-Feb-11,GC,0:30,0.129
11,23-Feb-11,GG,0:30,0.0
11,24-Feb-11,GC,0:30,0.11
11,24-Feb-11,GG,0:30,0.0
11,25-Feb-11,GC,0:30,0.112
11,25-Feb-11,GG,0:30,0.0
11,26-Feb-11,GC,0:30,0.084
11,26-Feb-11,GG,0:30,0.0
11,27-Feb-11,GC,0:30,0.254
11,27-Feb-11,GG,0:30,0.0
11,28-Feb-11,GC,0:30,0.109
11,28-Feb-11,GG,0:30,0.0
11,1-Mar-11,GC,0:30,0.121
11,1-Mar-11,GG,0:30,0.0
11,2-Mar-11,GC,0:30,0.136
11,2-Mar-11,GG,0:30,0.0
11,3-Mar-11,GC,0:30,0.116
11,3-Mar-11,GG,0:30,0.0
11,4-Mar-11,GC,0:30,0.125
11,4-Mar-11,GG,0:30,0.0
11,5-Mar-11,GC,0:30,0.21
11,5-Mar-11,GG,0:30,0.0
11,6-Mar-11,GC,0:30,0.109
11,6-Mar-11,GG,0:30,0.0
11,7-Mar-11,GC,0:30,0.12
11,7-Mar-11,GG,0:30,0.0
11,8-Mar-11,GC,0:30,0.173
11,8-Mar-11,GG,0:30,0.0
11,9-Mar-11,GC,0:30,0.157
11,9-Mar-11,GG,0:30,0.0
11,10-Mar-11,GC,0:30,0.126
11,10-Mar-11,GG,0:30,0.0
11,11-Mar-11,GC,0:30,0.113
11,11-Mar-11,GG,0:30,0.0
11,12-Mar-11,GC,0:30,0.14
11,12-Mar-11,GG,0:30,0.0
11,13-Mar-11,GC,0:30,0.242
11,13-Mar-11,GG,0:30,0.0
11,14-Mar-11,GC,0:30,0.154
11,14-Mar-11,GG,0:30,0.0
11,15-Mar-11,GC,0:30,0.12
11,15-Mar-11,GG,0:30,0.0
11,16-Mar-11,GC,0:30,0.159
11,16-Mar-11,GG,0:30,0.0
11,17-Mar-11,GC,0:30,0.166
11,17-Mar-11,GG,0:30,0.0
11,18-Mar-11,GC,0:30,0.14
11,18-Mar-11,GG,0:30,0.0
11,19-Mar-11,GC,0:30,0.174
11,19-Mar-11,GG,0:30,0.0
11,20-Mar-11,GC,0:30,0.145
11,20-Mar-11,GG,0:30,0.0
11,21-Mar-11,GC,0:30,0.17
11,21-Mar-11,GG,0:30,0.0
11,22-Mar-11,GC,0:30,0.145
11,22-Mar-11,GG,0:30,0.0
11,23-Mar-11,GC,0:30,0.211
11,23-Mar-11,GG,0:30,0.0
11,24-Mar-11,GC,0:30,0.133
11,24-Mar-11,GG,0:30,0.0
11,25-Mar-11,GC,0:30,0.276
11,25-Mar-11,GG,0:30,0.0
11,26-Mar-11,GC,0:30,0.393
11,26-Mar-11,GG,0:30,0.0
11,27-Mar-11,GC,0:30,0.177
11,27-Mar-11,GG,0:30,0.0
11,28-Mar-11,GC,0:30,0.318
11,28-Mar-11,GG,0:30,0.0
11,29-Mar-11,GC,0:30,0.128
11,29-Mar-11,GG,0:30,0.0
11,30-Mar-11,GC,0:30,0.253
11,30-Mar-11,GG,0:30,0.0
11,31-Mar-11,GC,0:30,0.104
11,31-Mar-11,GG,0:30,0.0
11,1-Apr-11,GC,0:30,0.117
11,1-Apr-11,GG,0:30,0.0
11,2-Apr-11,GC,0:30,0.753
11,2-Apr-11,GG,0:30,0.0
11,3-Apr-11,GC,0:30,0.413
11,3-Apr-11,GG,0:30,0.0
11,4-Apr-11,GC,0:30,0.137
11,4-Apr-11,GG,0:30,0.0
11,5-Apr-11,GC,0:30,0.106
11,5-Apr-11,GG,0:30,0.0
11,6-Apr-11,GC,0:30,0.119
11,6-Apr-11,GG,0:30,0.0
11,7-Apr-11,GC,0:30,0.14
11,7-Apr-11,GG,0:30,0.0
11,8-Apr-11,GC,0:30,0.137
11,8-Apr-11,GG,0:30,0.0
11,9-Apr-11,GC,0:30,0.144
11,9-Apr-11,GG,0:30,0.0
11,10-Apr-11,GC,0:30,0.137
11,10-Apr-11,GG,0:30,0.0
11,11-Apr-11,GC,0:30,0.129
11,11-Apr-11,GG,0:30,0.0
11,12-Apr-11,GC,0:30,0.146
11,12-Apr-11,GG,0:30,0.0
11,13-Apr-11,GC,0:30,0.121
11,13-Apr-11,GG,0:30,0.0
11,14-Apr-11,GC,0:30,0.128
11,14-Apr-11,GG,0:30,0.0
11,15-Apr-11,GC,0:30,0.138
11,15-Apr-11,GG,0:30,0.0
11,16-Apr-11,GC,0:30,0.118
11,16-Apr-11,GG,0:30,0.0
11,17-Apr-11,GC,0:30,0.129
11,17-Apr-11,GG,0:30,0.0
11,18-Apr-11,GC,0:30,0.137
11,18-Apr-11,GG,0:30,0.0
11,19-Apr-11,GC,0:30,0.136
11,19-Apr-11,GG,0:30,0.0
11,20-Apr-11,GC,0:30,0.126
11,20-Apr-11,GG,0:30,0.0
11,21-Apr-11,GC,0:30,0.156
11,21-Apr-11,GG,0:30,0.0
11,22-Apr-11,GC,0:30,0.135
11,22-Apr-11,GG,0:30,0.0
11,23-Apr-11,GC,0:30,0.149
11,23-Apr-11,GG,0:30,0.0
11,24-Apr-11,GC,0:30,0.168
11,24-Apr-11,GG,0:30,0.0
11,25-Apr-11,GC,0:30,0.155
11,25-Apr-11,GG,0:30,0.0
11,26-Apr-11,GC,0:30,0.102
11,26-Apr-11,GG,0:30,0.0
11,27-Apr-11,GC,0:30,0.18
11,27-Apr-11,GG,0:30,0.0
11,28-Apr-11,GC,0:30,0.133
11,28-Apr-11,GG,0:30,0.0
11,29-Apr-11,GC,0:30,0.183
11,29-Apr-11,GG,0:30,0.0
11,30-Apr-11,GC,0:30,0.809
11,30-Apr-11,GG,0:30,0.0
11,1-May-11,GC,0:30,0.429
11,1-May-11,GG,0:30,0.0
11,2-May-11,GC,0:30,0.114
11,2-May-11,GG,0:30,0.0
11,3-May-11,GC,0:30,0.159
11,3-May-11,GG,0:30,0.0
11,4-May-11,GC,0:30,0.153
11,4-May-11,GG,0:30,0.0
11,5-May-11,GC,0:30,0.169
11,5-May-11,GG,0:30,0.0
11,6-May-11,GC,0:30,0.152
11,6-May-11,GG,0:30,0.0
11,7-May-11,GC,0:30,0.441
11,7-May-11,GG,0:30,0.0
11,8-May-11,GC,0:30,0.851
11,8-May-11,GG,0:30,0.0
11,9-May-11,GC,0:30,0.135
11,9-May-11,GG,0:30,0.0
11,10-May-11,GC,0:30,0.132
11,10-May-11,GG,0:30,0.0
11,11-May-11,GC,0:30,0.365
11,11-May-11,GG,0:30,0.0
11,12-May-11,GC,0:30,0.148
11,12-May-11,GG,0:30,0.0
11,13-May-11,GC,0:30,0.109
11,13-May-11,GG,0:30,0.0
11,14-May-11,GC,0:30,0.585
11,14-May-11,GG,0:30,0.0
11,15-May-11,GC,0:30,0.135
11,15-May-11,GG,0:30,0.0
11,16-May-11,GC,0:30,0.363
11,16-May-11,GG,0:30,0.0
11,17-May-11,GC,0:30,0.173
11,17-May-11,GG,0:30,0.0
11,18-May-11,GC,0:30,0.113
11,18-May-11,GG,0:30,0.0
11,19-May-11,GC,0:30,0.139
11,19-May-11,GG,0:30,0.0
11,20-May-11,GC,0:30,0.232
11,20-May-11,GG,0:30,0.0
11,21-May-11,GC,0:30,0.19
11,21-May-11,GG,0:30,0.0
11,22-May-11,GC,0:30,0.148
11,22-May-11,GG,0:30,0.0
11,23-May-11,GC,0:30,0.187
11,23-May-11,GG,0:30,0.0
11,24-May-11,GC,0:30,0.161
11,24-May-11,GG,0:30,0.0
11,25-May-11,GC,0:30,0.159
11,25-May-11,GG,0:30,0.0
11,26-May-11,GC,0:30,0.159
11,26-May-11,GG,0:30,0.0
11,27-May-11,GC,0:30,0.434
11,27-May-11,GG,0:30,0.0
11,28-May-11,GC,0:30,0.166
11,28-May-11,GG,0:30,0.0
11,29-May-11,GC,0:30,0.634
11,29-May-11,GG,0:30,0.0
11,30-May-11,GC,0:30,0.146
11,30-May-11,GG,0:30,0.0
11,31-May-11,GC,0:30,0.584
11,31-May-11,GG,0:30,0.0
